Nombre,Marca,Tipo,Sexo,Rating/5,Reviews,Vol(ml),Precio,Lista_deseos,Concentracion,Formato,Fam_olfativa,Notas_Corazon,Notas_Fondo,Notas_salida,Vol(ml)_num,Precio/ml
New York Eau de Parfum Estuche Regalo,Prêt à Porter,Cofres de perfumes para hombre,Mujer,,,EDP 100ML + Body Lotion 50ML + Gel 50ML,12.94,12,EDP,Pack de productos / Set / Cofre,Ámbar Fougère,Salvia,"Cedro, Pachulí, Notas Amaderadas",Bayas de Enebro,,
Free Attitude Eau de Toilette,Springfield,Perfumes de Mujer,Mujer,,,100,14.5,9,EDT,Frasco,,,,,100.0,0.145
Sweet Ferocious Eau de Parfum,Roberto Cavalli,Perfumes de Mujer,Mujer,,,75,54.94,,EDP,Frasco,Oriental Amaderada,"Ámbar, Vainilla, Oud","Sándalo, Guayaco","Pomelo, Azafrán, Elemí, Cáscara de Naranja",75.0,0.7325333333333333
Hello Paradise Eau de Parfum Mujer,Naf Naf,Perfumes de Mujer,Mujer,,,50,25.95,,EDP,Frasco,Floral,Flor de Azahar,"Cedro, Leche de Coco",Mango,50.0,0.519
Sauvage Gel de Ducha,Dior,Perfumes para hombres,Hombres,5.0,1,250,41.94,121,,Bote con dosificador,,,,,250.0,0.16776
L'Homme Ideal EDT,Guerlain,Colonias para hombres,Hombres,4.9,10,100,78.5,,EDT,Vaporizador,Amaderado aromático,"Almendra, Haba Tonka","Cedro, Vetiver, Cuero","Flor de Azahar, Cítricos, Romero",100.0,0.785
Recarga Phantom Parfum,Rabanne,Perfumes para hombres,Hombres,,,Recarga EDP 200 ML,98.95,,Parfum,Standard,Amaderado aromático,"Geranio, Lavanda, Cedro, Pachulí","Vainilla, Vetiver, Tolú","Limón, Bergamota, Cardamomo, Ruibarbo",,
Aguas Masculinas V&L Odisea Marina Edición Limitada,Victorio & Lucchino,Colonias para hombres,Hombres,5.0,1,150,12.94,,EDT,Frasco,Aromático Especiado,"Cardamomo, Lavanda, Salvia","Vetiver, Abeto, Incienso, Bálsamo, Bálsamo de Perú, Ciste","Bergamota, Pimienta Rosa, Romero, Pimienta Negra",150.0,0.08626666666666666
Flowerbomb Ruby Orchid Eau de Parfum,Viktor & Rolf,Perfumes de Mujer,Mujer,4.0,1,50,55.94,435,EDP,Tarro,Floral,,,,50.0,1.1188
Flowerbomb Ruby Orchid Eau de Parfum,Viktor & Rolf,Perfumes de Mujer,Mujer,4.0,1,100,83.94,435,EDP,Tarro,Floral,,,,100.0,0.8393999999999999
Colognes Imaginaires 2060 Cedar Pulp,Courreges,Perfumes de Mujer,Unisex,,,100,59.9,,EDT,Vaporizador,Amaderado afrutado,"Albahaca, Almendra",Cedro,Neroli,100.0,0.599
Une Verveine Eau de Parfum Unisex,Obvious,Perfumes de nicho,Unisex,,,100,110.0,,EDP,Frasco,Aromático Especiado,"Jengibre, Cardamomo, Bayas de Enebro, Gálbano","Vetiver, Almizcle Blanco","Limón, Bergamota, Verbena, Artemisa",100.0,1.1
Uniform Build Your Self EDT Sin Género,Armand Basi,Perfumes de Mujer,Hombres,5.0,1,100,32.94,,EDT,Standard,Floral Cítrica Amaderada,"Lirio de los Valles, Flor de Naranja, Acorde de Play Doh","Vainilla, Almizcle, Pachuli ECO","Manzana, Mandarina Eco, Bergamota Eco",100.0,0.32939999999999997
Aoud Damascus Eau de Parfum,Montale Paris,Perfumes de Mujer,Mujer,,,100,120.0,,EDP,Frasco,,Rosa de Damasco,Oud,Incienso,100.0,1.2
Les Légendaires Vol de Nuit Eau de Toilette,Guerlain,Perfumes de Mujer,Mujer,,,75,82.95,,EDT,Frasco,,,,,75.0,1.106
Sakura Eau de Parfum,Acqua di Parma,Perfumes de Mujer,Mujer,,,20,88.98,27,EDP,Vaporizador,Cítrica Floral,"Jazmín Sambac, Sakura",Almizcle,"Mandarina, Bergamota, Pimienta Rosa",20.0,4.449
Sakura Eau de Parfum,Acqua di Parma,Perfumes de Mujer,Mujer,,,100,188.98,27,EDP,Vaporizador,Cítrica Floral,"Jazmín Sambac, Sakura",Almizcle,"Mandarina, Bergamota, Pimienta Rosa",100.0,1.8898
Sakura Eau de Parfum,Acqua di Parma,Perfumes de Mujer,Mujer,,,180,263.94,27,EDP,Vaporizador,Cítrica Floral,"Jazmín Sambac, Sakura",Almizcle,"Mandarina, Bergamota, Pimienta Rosa",180.0,1.4663333333333333
Romántica EDP,Furla,Perfumes de Mujer,Mujer,,,30,29.61,65,EDP,Frasco,Floral Frutal,"Peonía, Jazmín","Vainilla, Pachulí, Sándalo","Grosella Negra, Cilantro, Davana",30.0,0.987
Romántica EDP,Furla,Perfumes de Mujer,Hombres,,,100,49.95,65,EDP,Frasco,Floral Frutal,"Peonía, Jazmín","Vainilla, Pachulí, Sándalo","Grosella Negra, Cilantro, Davana",100.0,0.49950000000000006
Signatures of the Sun Quercia Eau de Parfum,Acqua di Parma,Perfumes de Mujer,Hombres,,,20,91.95,48,EDP,Vaporizador,Amaderado aromático,"Cardamomo, Geranio, Cedro","Pachulí, Musgo de Roble, Haba Tonka","Limón, Bergamota, Pimienta Rosa, Petitgrain",20.0,4.5975
Signatures of the Sun Quercia Eau de Parfum,Acqua di Parma,Perfumes de Mujer,Hombres,,,100,207.95,48,EDP,Vaporizador,Amaderado aromático,"Cardamomo, Geranio, Cedro","Pachulí, Musgo de Roble, Haba Tonka","Limón, Bergamota, Pimienta Rosa, Petitgrain",100.0,2.0795
Signatures of the Sun Quercia Eau de Parfum,Acqua di Parma,Perfumes de Mujer,Mujer,,,180,263.95,48,EDP,Vaporizador,Amaderado aromático,"Cardamomo, Geranio, Cedro","Pachulí, Musgo de Roble, Haba Tonka","Limón, Bergamota, Pimienta Rosa, Petitgrain",180.0,1.4663888888888887
 Away Men EDT ,Abercrombie & Fitch,Perfumes para hombres,Hombres,,,30,20.93,26,EDT,Frasco,Acuático Fougére,"Jengibre, Pimienta Blanca, Geranio","Ámbar, Madera","Hojas de Violeta, Piña",30.0,0.6976666666666667
 Away Men EDT ,Abercrombie & Fitch,Perfumes para hombres,Hombres,,,100,49.95,26,EDT,Frasco,Acuático Fougére,"Jengibre, Pimienta Blanca, Geranio","Ámbar, Madera","Hojas de Violeta, Piña",100.0,0.49950000000000006
Away Tonight Men EDT,Abercrombie & Fitch,Perfumes para hombres,Hombres,,,30,24.95,40,EDT,Standard,Amaderada,"Geranio, Musgo, Zanahoria","Cedro, Pachulí, Sándalo","Bergamota, Pomelo, Pimienta Negra",30.0,0.8316666666666667
Away Tonight Men EDT,Abercrombie & Fitch,Perfumes para hombres,Hombres,,,100,49.95,40,EDT,Standard,Amaderada,"Geranio, Musgo, Zanahoria","Cedro, Pachulí, Sándalo","Bergamota, Pomelo, Pimienta Negra",100.0,0.49950000000000006
Dominant Eau de Parfum,Antonio Maretti,Perfumes para hombres,Hombres,,,50,39.95,,EDP,Frasco,Aromática verde,"Geranio, Salvia, Estragón","Vainilla, Musgo de Roble, Madera de cachemir","Limón, Manzana, Cardamomo",50.0,0.799
The Mandariners For Her EDT,Mandarina Duck,Eau de toilette (EDT),(Edt),5.0,1,100,17.94,,EDT,Standard,,"Peonía, Jazmín","Cedro, Sándalo, Madera","Frambuesa, Ciruela, Té Negro, Trébol Blanco",100.0,0.1794
Don Algodón EDT Estuche Hombre,Don Algodón,Cofres de perfumes para hombre,Hombres,,,Set 3 productos,17.95,18,EDT,Pack de productos / Set / Cofre,,,,,,
Googly Line Eau de Parfum,Hello Kitty,Perfumes para Niños,Niños,,,50,2.99,,EDP,,,,,,50.0,0.059800000000000006
Alma EDT,Vicky Martín Berrocal,Perfumes de Mujer,Mujer,,,100,9.94,,EDT,Frasco,Floral Frutal,"Jazmín, Lirio","Almizcle, Sándalo","Neroli, Frutos Secos",100.0,0.09939999999999999
Night Attitude EDT,Springfield,Eau de toilette (EDT),(Edt),,,100,13.95,,EDT,Standard,Aromática,"Lavanda, Salvia",Canela,"Menta, Pimienta Rosa",100.0,0.13949999999999999
Aguafresca Bergamota Ambar Eau de Toilette,Adolfo Dominguez,Perfumes para hombres,Hombres,,,120,33.94,86,EDT,Frasco,Cítrica,"Vetiver, Pimienta Negra","Ámbar, Canela","Bergamota, Pomelo, Té Negro",120.0,0.2828333333333333
Aguafresca Bergamota Ambar Eau de Toilette,Adolfo Dominguez,Perfumes para hombres,Hombres,,,200,43.94,86,EDT,Frasco,Cítrica,"Vetiver, Pimienta Negra","Ámbar, Canela","Bergamota, Pomelo, Té Negro",200.0,0.21969999999999998
Women Happy EDT,Rebel Fragances,Eau de toilette (EDT),Mujer,,,30,1.99,25,EDT,Frasco,Frutal,,,,30.0,0.06633333333333333
Festival Vibes for Her EDP,Hollister,Perfumes de Mujer,Mujer,5.0,4,100,31.27,,EDP,Vaporizador,Floral Frutal,"Peonía, Orquídea de Vainilla, Olivo Oloroso, Flor de Jamaica","Almizcle, Haba Tonka, Madera de cachemir","Bergamota, Membrillo, Bayas Goji",100.0,0.3127
Agua de Tratamiento Floral y Afrutada Eau Extraordinaire,Clarins,Aguas de colonia (EDC),(Edc),5.0,2,100,37.2,,Agua Fresca,Standard,,Jazmín,Pachulí,"Cítricos, Jengibre",100.0,0.37200000000000005
I Support You Eau de Parfum Unisex,Sentio,Eau de parfum (EDP),(Edp),,,15,1.0,,EDP,Frasco,,,,,15.0,0.06666666666666667
Eau de Parfum Lemon Line EDP Perfume de Hombre,Mancera,Perfumes de nicho,Nicho,,,120,160.0,15,EDP,Standard,Cítrica aromática,"Ámbar, Flores Blancas, Geranio","Musgo de Roble, Almizcle Blanco","Limón, Lavanda, Naranja",120.0,1.3333333333333333
Eau de Parfum Lemon Line EDP Perfume de Hombre,Mancera,Perfumes de nicho,Nicho,,,,160.0,15,EDP,Standard,Cítrica aromática,"Ámbar, Flores Blancas, Geranio","Musgo de Roble, Almizcle Blanco","Limón, Lavanda, Naranja",,
J'Adore Les Adorables Crema Corporal Perfumada,Dior,Perfumes de Mujer,Mujer,,,150,70.5,,,Tarro,,,,,150.0,0.47
First Instinct for Her EDP,Abercrombie & Fitch,Perfumes de Mujer,Mujer,5.0,3,30,29.95,217,EDP,Vaporizador,Floral afrutada,"Flor de Azahar, Orquídea","Ámbar, Haba Tonka","Maracuyá, Toronja, Magnolia",30.0,0.9983333333333333
First Instinct for Her EDP,Abercrombie & Fitch,Perfumes de Mujer,Mujer,5.0,3,100,45.94,217,EDP,Vaporizador,Floral afrutada,"Flor de Azahar, Orquídea","Ámbar, Haba Tonka","Maracuyá, Toronja, Magnolia",100.0,0.4594
Green Tea Summer EDT,Elizabeth Arden,Eau de toilette (EDT),(Edt),5.0,1,100,29.99,119,EDT,Frasco,,,,,100.0,0.2999
Ciao Bella Wow Eau de Parfum,Sentio,Perfumes de Mujer,Mujer,,,15,1.0,,EDP,Frasco,,,,,15.0,0.06666666666666667
Potion Arsenic for Her EDP,Police,Eau de parfum (EDP),(Edp),,,30,19.95,33,EDP,Standard,Aromática,"Haba Tonka, Ylang Ylang, Orquídea","Pachulí, Haba Tonka, Mirra","Canela, Coco, Almendra",30.0,0.6649999999999999
Potion Arsenic for Her EDP,Police,Eau de parfum (EDP),(Edp),,,50,25.95,33,EDP,Standard,Aromática,"Haba Tonka, Ylang Ylang, Orquídea","Pachulí, Haba Tonka, Mirra","Canela, Coco, Almendra",50.0,0.519
Potion Arsenic for Her EDP,Police,Eau de parfum (EDP),(Edp),,,100,29.95,33,EDP,Standard,Aromática,"Haba Tonka, Ylang Ylang, Orquídea","Pachulí, Haba Tonka, Mirra","Canela, Coco, Almendra",100.0,0.2995
Camelia EDT,Monotheme,Perfumes de Mujer,Mujer,,,100,9.95,,EDT,Standard,Floral,Camelia,Ámbar,Cítricos,100.0,0.09949999999999999
Les Eaux du Monde Rose EDT,Chanson,Eau de toilette (EDT),(Edt),,,100,9.49,95,EDT,Frasco,Floral,"Jazmín, Magnolia","Almizcle, Ámbar, Musgo de Roble",Rosa,100.0,0.0949
Remix Cologne Lemon,4711,Perfumes de Mujer,Mujer,3.75,4,100,13.98,,EDC,Frasco,Cítrica Floral,"Violeta, Flor de Azahar, Rosa","Pachulí, Almizcle, Ámbar","Limón, Yuzu, Shiso",100.0,0.1398
 Girl of Now Lovely Eau de Parfum ,Elie Saab,Perfumes de Mujer,Mujer,,,30,43.95,179,EDP,Frasco,Floral oriental,Rosa,"Cachemira, Pachulí, Haba Tonka","Mandarina, Pera, Grosella Negra",30.0,1.465
 Girl of Now Lovely Eau de Parfum ,Elie Saab,Perfumes de Mujer,Mujer,,,50,59.95,179,EDP,Frasco,Floral oriental,Rosa,"Cachemira, Pachulí, Haba Tonka","Mandarina, Pera, Grosella Negra",50.0,1.199
 Girl of Now Lovely Eau de Parfum ,Elie Saab,Perfumes de Mujer,Unisex,,,90,79.95,179,EDP,Frasco,Floral oriental,Rosa,"Cachemira, Pachulí, Haba Tonka","Mandarina, Pera, Grosella Negra",90.0,0.8883333333333334
Bergamotto EDT Unisex,Monotheme,Perfumes de Mujer,Mujer,,,100,15.95,,EDT,Frasco,,,,,100.0,0.1595
Ibiza 24/7 Feeling Women Estuche Eau de Toilette,Pacha,Cofres de perfumes para mujer,Unisex,,,Set 2 productos,12.74,,EDT,Pack de productos / Set / Cofre,Ámbar Floral,"Caramelo, Tuberosa, Hoja de Naranjo","Vainilla, Pachulí, Haba Tonka","Bergamota, Nashi, Arándano",,
Estuche Femme EDP,Boucheron,Eau de parfum (EDP),Unisex,,,EDP 100ML + Body Lotion 100ML + Gel 100ML,59.95,,EDP,Pack de productos / Set / Cofre,,,,,,
Une Fleur d'Oranger Eau de Parfum Unisex,Obvious,Perfumes de nicho,Nicho,,,100,110.0,,EDP,Frasco,Cítrica,"Neroli, Petit Grain",Jengibre,"Bergamota, Naranja, Mandora",100.0,1.1
Sandalo Eau de Parfum,Acqua di Parma,Perfumes para hombres,Unisex,5.0,1,20,82.77,49,EDP,Vaporizador,Amaderado aromático,"Cardamomo, Lavanda","Ámbar, Sándalo, Haba Tonka","Limón, Bergamota, Naranja Amarga, Petitgrain",20.0,4.1385
Sandalo Eau de Parfum,Acqua di Parma,Perfumes para hombres,Unisex,5.0,1,100,176.19,49,EDP,Vaporizador,Amaderado aromático,"Cardamomo, Lavanda","Ámbar, Sándalo, Haba Tonka","Limón, Bergamota, Naranja Amarga, Petitgrain",100.0,1.7619
Sandalo Eau de Parfum,Acqua di Parma,Perfumes para hombres,Mujer,5.0,1,180,215.29,49,EDP,Vaporizador,Amaderado aromático,"Cardamomo, Lavanda","Ámbar, Sándalo, Haba Tonka","Limón, Bergamota, Naranja Amarga, Petitgrain",180.0,1.1960555555555554
Walk of Shame Eau de Parfum,Antonio Maretti,Perfumes de Mujer,Mujer,,,50,39.95,,EDP,Frasco,Floral Frutal,"Gardenia, Rosa","Cedro, Ambroxan","Bergamota, Piña, Aldehídos",50.0,0.799
Two Wood EDT,Dsquared2,Perfumes de Mujer,Mujer,,,50,39.95,36,EDT,Vaporizador,Cítrica amaderada,"Cedro, Vetiver, Abeto","Almizcle, Ámbar","Limón, Pimienta Rosa, Lima",50.0,0.799
Two Wood EDT,Dsquared2,Perfumes de Mujer,Hombres,,,100,41.01,36,EDT,Vaporizador,Cítrica amaderada,"Cedro, Vetiver, Abeto","Almizcle, Ámbar","Limón, Pimienta Rosa, Lima",100.0,0.41009999999999996
Groot Eau de Toilette Estuche Regalo,Disney,Perfumes para Niños,Niños,,,EDT 50 ml + Regalo,11.94,,EDT,Pack de productos / Set / Cofre,,,,,,
L'Eau Pour Homme Intense Vetiver EDT,Armand Basi,Colonias para hombres,Hombres,,,125,28.94,,EDT,Vaporizador,Aromática verde,"Romero, Geranio, Lavanda, Menta, Ciprés","Pachulí, Vetiver, Cedro de Virginia","Mandarina, Limón, Cardamomo",125.0,0.23152
L'Eau Pour Homme Intense Vetiver EDT,Armand Basi,Colonias para hombres,Hombres,,,125,28.94,,EDT,Vaporizador,Aromática verde,"Romero, Geranio, Lavanda, Menta, Ciprés","Pachulí, Vetiver, Cedro de Virginia","Mandarina, Limón, Cardamomo",125.0,0.23152
Le Parfum Bridal EDP,Elie Saab,Perfumes de Mujer,Mujer,,,30,44.94,89,EDP,Frasco,Ámbar Floral,"Gardenia, Ylang Ylang, Vainilla","Almizcle, Ámbar, Benjuí","Mandarina, Flor de Azahar, Neroli",30.0,1.498
Le Parfum Bridal EDP,Elie Saab,Perfumes de Mujer,Mujer,,,50,64.94,89,EDP,Frasco,Ámbar Floral,"Gardenia, Ylang Ylang, Vainilla","Almizcle, Ámbar, Benjuí","Mandarina, Flor de Azahar, Neroli",50.0,1.2988
Le Parfum Bridal EDP,Elie Saab,Perfumes de Mujer,Mujer,,,90,79.94,89,EDP,Frasco,Ámbar Floral,"Gardenia, Ylang Ylang, Vainilla","Almizcle, Ámbar, Benjuí","Mandarina, Flor de Azahar, Neroli",90.0,0.8882222222222222
 Police Potion Love for Her,Police,Perfumes de Mujer,Mujer,,,30,19.95,77,EDP,Standard,Floral,"Nardo, Flor de Azahar, Rosa","Almizcle, Durazno, Ambrarome","Bergamota, Notas Marinas, Toronja",30.0,0.6649999999999999
 Police Potion Love for Her,Police,Perfumes de Mujer,Mujer,,,50,19.95,77,EDP,Standard,Floral,"Nardo, Flor de Azahar, Rosa","Almizcle, Durazno, Ambrarome","Bergamota, Notas Marinas, Toronja",50.0,0.39899999999999997
 Police Potion Love for Her,Police,Perfumes de Mujer,Mujer,,,100,29.53,77,EDP,Standard,Floral,"Nardo, Flor de Azahar, Rosa","Almizcle, Durazno, Ambrarome","Bergamota, Notas Marinas, Toronja",100.0,0.2953
H24 Recarga de Eau de Toilette,Hermès,Perfumes para hombres,Hombres,5.0,1,200,114.95,22,EDT,Frasco,,Narciso,Polisandro,Salvia,200.0,0.57475
H24 Recarga de Eau de Toilette,Hermès,Perfumes para hombres,Unisex,5.0,1,,114.95,22,EDT,Frasco,,Narciso,Polisandro,Salvia,,
Emanuel Ungaro Intense For Him EDP,Ungaro,Perfumes para hombres,Hombres,4.5,2,100,19.99,,EDP,Spray,Fougère,"Romero, Sales Minerales, Perejil","Cedro, Madera Ambarina, Cistus","Mandarina, Cardamomo, Hojas de Violeta",100.0,0.1999
Emanuel Ungaro Intense For Him EDP,Ungaro,Perfumes para hombres,Hombres,4.5,2,100,19.99,,EDP,Spray,Fougère,"Romero, Sales Minerales, Perejil","Cedro, Madera Ambarina, Cistus","Mandarina, Cardamomo, Hojas de Violeta",100.0,0.1999
Jour D'hermes,Hermès,Perfumes de Mujer,Mujer,5.0,2,50,68.95,102,EDP,Vaporizador,,"Flores Blancas, Gardenia, Notas Verdes, Guisante","Almizcle, Notas Amaderadas","Limón, Toronja, Notas Acuáticas",50.0,1.379
Jour D'hermes,Hermès,Perfumes de Mujer,Hombres,5.0,2,85,94.95,102,EDP,Vaporizador,,"Flores Blancas, Gardenia, Notas Verdes, Guisante","Almizcle, Notas Amaderadas","Limón, Toronja, Notas Acuáticas",85.0,1.1170588235294119
Citrus Chill Body Mist,Hollister,Aguas de colonia (EDC),Hombres,5.0,1,125,7.5,,Body Mist,Standard,Cítrica,"Jazmín, Freesia, Limón","Vainilla, Almizcle, Sándalo","Mandarina, Limón, Lima",125.0,0.06
Tous Kids Bear Estuche,Tous,Perfumes para Niños,Hombres,,,EDT 100 ml + Neceser,37.94,62,EDT,Pack de productos / Set / Cofre,,"Coco, Rosa, Freesia","Vainilla, Pachulí, Sándalo","Limón, Bergamota, Pomelo, Pera",,
Bengal Aud Eau de Parfum,Montale Paris,Perfumes de nicho,Nicho,,,100,135.0,,EDP,Frasco,Almizcle amaderada,"Jazmín, Cuero, Pachulí, Rosa de Bulgaria, Raíz","Ámbar, Vetiver, Madera de Cedro, Almizcle Blanco, Madera de Sándalo","Bergamota, Naranja Amarga",100.0,1.35
Bengal Aud Eau de Parfum,Montale Paris,Perfumes de nicho,Nicho,,,100,135.0,,EDP,Frasco,Almizcle amaderada,"Jazmín, Cuero, Pachulí, Rosa de Bulgaria, Raíz","Ámbar, Vetiver, Madera de Cedro, Almizcle Blanco, Madera de Sándalo","Bergamota, Naranja Amarga",100.0,1.35
Sauvage Limpiador Facial,Dior,Perfumes para hombres,Hombres,,,125,38.5,,,Bote con dosificador,,,,,125.0,0.308
Naughty List Edición Limitada Eau de Parfum,Antonio Maretti,Perfumes de Mujer,Mujer,,,100,59.95,,EDP,Frasco,,"Madera, Canela, Vainilla","Ámbar, Clavo, Especias","Jengibre, Manzana Caramelizada",100.0,0.5995
Feelin Free Her EDP,Hollister,Perfumes de Mujer,Mujer,,,100,31.94,14,EDP,Frasco,,,,,100.0,0.3194
Feelin Free Her EDP,Hollister,Perfumes de Mujer,Mujer,,,100,31.94,14,EDP,Frasco,,,,,100.0,0.3194
Mon Guerlain Sparkling Bouquet EDP,Guerlain,Perfumes de Mujer,Mujer,5.0,1,30,55.75,256,EDP,Vaporizador,Oriental Floral,"Peonía, Jazmín Sambac, Lavanda","Vainilla, Almizcle, Sándalo","Mandarina, Bergamota, Pera",30.0,1.8583333333333334
Mon Guerlain Sparkling Bouquet EDP,Guerlain,Perfumes de Mujer,Mujer,5.0,1,50,76.95,256,EDP,Vaporizador,Oriental Floral,"Peonía, Jazmín Sambac, Lavanda","Vainilla, Almizcle, Sándalo","Mandarina, Bergamota, Pera",50.0,1.5390000000000001
Mon Guerlain Sparkling Bouquet EDP,Guerlain,Perfumes de Mujer,Mujer,5.0,1,100,107.75,256,EDP,Vaporizador,Oriental Floral,"Peonía, Jazmín Sambac, Lavanda","Vainilla, Almizcle, Sándalo","Mandarina, Bergamota, Pera",100.0,1.0775
Mon Guerlain Sparkling Bouquet EDP,Guerlain,Perfumes de Mujer,Mujer,5.0,1,30,55.75,256,EDP,Vaporizador,Oriental Floral,"Peonía, Jazmín Sambac, Lavanda","Vainilla, Almizcle, Sándalo","Mandarina, Bergamota, Pera",30.0,1.8583333333333334
Mon Guerlain Sparkling Bouquet EDP,Guerlain,Perfumes de Mujer,Mujer,5.0,1,50,76.95,256,EDP,Vaporizador,Oriental Floral,"Peonía, Jazmín Sambac, Lavanda","Vainilla, Almizcle, Sándalo","Mandarina, Bergamota, Pera",50.0,1.5390000000000001
Mon Guerlain Sparkling Bouquet EDP,Guerlain,Perfumes de Mujer,Mujer,5.0,1,100,107.75,256,EDP,Vaporizador,Oriental Floral,"Peonía, Jazmín Sambac, Lavanda","Vainilla, Almizcle, Sándalo","Mandarina, Bergamota, Pera",100.0,1.0775
EAU SAUVAGE Cologne,Dior,Perfumes para hombres,Mujer,5.0,1,100,93.49,66,EDT,Vaporizador,Amaderada Especiada,Vetiver,Bayas Rosas,Bergamota,100.0,0.9349
Neroli Man EDT,Adolfo Dominguez,Eau de toilette (EDT),(Edt),5.0,2,120 ml,33.94,19,EDT,Frasco,Amaderada Citrica Especiada,"Nuez Moscada, Neroli","Cedro, Ámbar","Menta, Jengibre",,
Baby Tous Mi Set de Baño,Tous,Perfumes para Niños,Niños,,,Set 2 productos,39.95,,EDC,Pack de productos / Set / Cofre,,"Rosa, Manzana, Pera, Flor de Naranja","Cedro, Almizcle, Petit Grain","Mandarina, Bergamota, Neroli",,
Remix Cologne Pomelo,4711,Aguas de colonia (EDC),(Edc),,,100,15.94,,EDC,Frasco,Floral,"Flor de Azahar, Freesia, Magnolia","Almizcle, Sándalo, Incienso","Pomelo, Yuzu, Naranja Sanguina",100.0,0.1594
Remix Cologne Pomelo,4711,Aguas de colonia (EDC),(Edc),,,100,15.94,,EDC,Frasco,Floral,"Flor de Azahar, Freesia, Magnolia","Almizcle, Sándalo, Incienso","Pomelo, Yuzu, Naranja Sanguina",100.0,0.1594
Spicy Aoud Eau de Parfum,Montale Paris,Perfumes de Mujer,Mujer,,,100,130.0,,EDP,Frasco,,"Almizcle, Pachulí","Oud, Madera de Agar","Naranja, Azafrán",100.0,1.3
Rivières de Cartier Luxuriance,Cartier,Perfumes de Mujer,Mujer,,,100,85.95,,EDT,Vaporizador,Floral,Geranio,"Roble, Romero, Hierbas Silvestres","Lentisco, Helecho",100.0,0.8595
Rivières de Cartier Luxuriance,Cartier,Perfumes de Mujer,Mujer,,,100,85.95,,EDT,Vaporizador,Floral,Geranio,"Roble, Romero, Hierbas Silvestres","Lentisco, Helecho",100.0,0.8595
Aqua Palma Eau de Parfum,Montale Paris,Perfumes de nicho,Unisex,,,100,135.0,,EDP,Standard,Amaderado Floral Almizclado,"Sándalo, Tuberosa, Orris","Cardamomo, Bergamota, Mandarina, Melocotón, Pimienta","Ámbar, Madera, Haba Tonka, Almizcle, Vainilla",100.0,1.35
Aqua Palma Eau de Parfum,Montale Paris,Perfumes de nicho,Nicho,,,100,135.0,,EDP,Standard,Amaderado Floral Almizclado,"Sándalo, Tuberosa, Orris","Cardamomo, Bergamota, Mandarina, Melocotón, Pimienta","Ámbar, Madera, Haba Tonka, Almizcle, Vainilla",100.0,1.35
Lollipink Eau de Toilette,Pink Sugar,Agua de colonia para mujer,Mujer,,,100,19.95,,EDT,Frasco,,,,,100.0,0.19949999999999998
Potion For Her Eau de Parfum Estuche de Regalo,Police,Cofres de perfumes para mujer,Hombres,,,EDP 30 ml + Body Lotion 100 ml,24.95,,EDP,Pack de productos / Set / Cofre,Floral afrutada,"Rosa de Damasco, Melocotón, Magnolia, Flor de Naranja","Vainilla, Ámbar, Benjuí, Caramelo","Manzana, Pimienta Rosa, Bergamota Italiana",,
Celebrate For Him Estuche,Pepe Jeans,Perfumes para hombres,Mujer,,,EDP 100 ml + Mini,34.95,46,EDP,Pack de productos / Set / Cofre,,"Violeta, Haba Tonka, Pachulí","Musgo, Cacao, Abedul","Pomelo, Grosella Negra, Lima, Aceite de Jengibre",,
Celebrate For Him Estuche,Pepe Jeans,Perfumes para hombres,Hombres,,,80,34.95,46,EDP,Pack de productos / Set / Cofre,,"Violeta, Haba Tonka, Pachulí","Musgo, Cacao, Abedul","Pomelo, Grosella Negra, Lima, Aceite de Jengibre",80.0,0.436875
Feelin Free Him EDT,Hollister,Perfumes para hombres,Mujer,,,100,29.95,12,EDT,Standard,,,,,100.0,0.2995
Kiss Eau de Toilette,Halloween,Eau de toilette (EDT),(Edt),,,100,19.95,28,EDT,Standard,,,,,100.0,0.19949999999999998
Kiss Eau de Toilette,Halloween,Eau de toilette (EDT),(Edt),,,100,19.95,28,EDT,Standard,,,,,100.0,0.19949999999999998
Safe Word Eau de Parfum,Antonio Maretti,Perfumes de Mujer,Mujer,,,50,39.95,,EDP,Frasco,Floral Frutal,"Gardenia, Rosa","Ámbar, Madera de Cedro","Bergamota, Piña",50.0,0.799
Les Légendaires L'Heure Bleue Eau de Toilette,Guerlain,Perfumes de Mujer,Mujer,,,75,82.95,16,EDT,Frasco,Oriental Floral,"Clavel, Neroli","Vainilla, Benjuí, Haba Tonka, Lirio, Violeta","Bergamota, Anís",75.0,1.106
Les Légendaires L'Heure Bleue Eau de Toilette,Guerlain,Perfumes de Mujer,Mujer,,,75,82.95,16,EDT,Frasco,Oriental Floral,"Clavel, Neroli","Vainilla, Benjuí, Haba Tonka, Lirio, Violeta","Bergamota, Anís",75.0,1.106
